time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
310,1.7999999999999998,0,1.16,1.4,0,0,0,0,0,0,0,12,22,5
311,1.862,0,1.04,1.58,1,0,0,0,0,0,0,12,23,5
312,0.874,0,0.94,1.09,1,0,0,0,0,0,0,13,0,6
313,0.514,0,0.61,1.21,1,0,0,0,0,0,0,13,1,6
314,0.471,0,0.29,1.18,1,3,2,0,0,0,0,13,2,6
315,0.451,0,0.63,0.99,1,0,0,0,0,0,0,13,3,6
316,0.45699999999999996,0,0.64,0.76,1,0,0,0,0,0,0,13,4,6
317,0.501,0,0.19,1.35,1,0,0,0,0,0,0,13,5,6
318,0.654,0,-0.37,1.41,1,0,1,0,0,0,0,13,6,6
319,0.992,0,-0.41,1.81,1,0,1,0,0,0,0,13,7,6
320,0.596,0,-0.27,2.31,1,0,1,0,0,0,0,13,8,6
321,0.508,0,0.07,2.93,1,1,1,0,0,0,0,13,9,6
322,0.513,0,0.32,3.34,1,1,1,0,0,0,0,13,10,6
323,0.501,0,0.85,3.77,1,1,1,0,0,0,0,13,11,6
324,0.696,0,1.31,3.39,0,1,1,0,0,0,0,13,12,6
325,0.511,0,1.42,2.81,0,1,1,0,0,0,0,13,13,6
326,0.957,0,1.95,2.73,0,1,1,0,0,0,0,13,14,6
327,2.8419999999999996,0,1.94,2.75,0,1,1,0,0,0,0,13,15,6
328,1.4889999999999999,0,1.73,2.99,0,1,0,0,0,0,0,13,16,6
329,2.573,0,2.15,3.59,0,0,0,0,0,0,0,13,17,6
330,1.126,0,2.23,3.99,0,0,0,0,0,0,0,13,18,6
331,1.1179999999999999,0,2.62,5.17,0,0,0,0,0,0,0,13,19,6
332,1.092,0,2.94,5.19,0,0,0,0,0,0,0,13,20,6
333,1.45,0,2.51,5.11,0,0,1,0,0,0,0,13,21,6
334,0.993,0,2.45,4.98,0,0,0,0,0,0,0,13,22,6
335,0.604,0,2.03,5.33,0,0,1,0,0,0,0,13,23,6
