time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,bool_weather_missing_values,year,month,day,hour,dayofweek_num
2405,0.706,0,6.29,4.3,0,0,1,0,0,3,10,5,2
2406,0.888,0,6.23,3.62,0,5,4,0,0,3,10,6,2
2407,0.886,0,5.93,2.93,0,5,4,0,0,3,10,7,2
2408,0.599,0,6.28,2.81,0,5,4,0,0,3,10,8,2
2409,0.534,0,6.36,2.34,0,1,1,0,0,3,10,9,2
2410,0.7090000000000001,0,6.42,1.59,0,1,1,0,0,3,10,10,2
2411,0.7010000000000001,0,6.58,1.39,0,1,1,0,0,3,10,11,2
2412,0.718,0,7.27,1.46,0,1,1,0,0,3,10,12,2
2413,0.6,0,8.23,1.44,0,1,1,0,0,3,10,13,2
2414,0.749,0,9.16,1.86,0,1,1,0,0,3,10,14,2
2415,0.643,0,9.88,2.11,0,1,0,0,0,3,10,15,2
2416,0.7170000000000001,0,11.3,2.31,0,1,0,0,0,3,10,16,2
2417,0.626,0,10.64,2.41,0,1,0,0,0,3,10,17,2
2418,1.231,0,9.62,2.37,0,1,0,0,0,3,10,18,2
2419,1.3530000000000002,0,8.88,2.45,0,0,0,0,0,3,10,19,2
2420,1.434,0,9.41,2.57,0,0,0,0,0,3,10,20,2
2421,1.8450000000000002,0,8.54,2.83,0,0,0,0,0,3,10,21,2
2422,0.7929999999999999,0,8.32,2.9,0,0,0,0,0,3,10,22,2
2423,0.763,0,8.07,2.55,0,0,0,0,0,3,10,23,2
2424,3.876,0,8.47,3.54,0,0,0,0,0,3,11,0,3
2425,2.965,0,7.97,3.04,0,0,0,0,0,3,11,1,3
2426,0.667,0,7.52,3.44,0,0,0,0,0,3,11,2,3
2427,0.469,0,7.09,3.22,0,0,0,0,0,3,11,3,3
2428,0.484,0,7.55,3.48,0,0,0,0,0,3,11,4,3
2429,0.496,0,7.89,3.58,0,0,1,0,0,3,11,5,3
2430,0.605,0,7.63,3.8,0,1,1,0,0,3,11,6,3
2431,0.5660000000000001,0,8.16,3.97,0,1,1,0,0,3,11,7,3
2432,0.45799999999999996,0,8.7,4.32,0,1,1,0,0,3,11,8,3
2433,0.5229999999999999,0,8.92,4.97,0,1,1,0,0,3,11,9,3
2434,0.41900000000000004,0,10.23,5.42,0,1,1,0,0,3,11,10,3
2435,0.874,0,9.53,5.99,0,1,1,0,0,3,11,11,3
2436,1.178,0,10.38,6.35,0,1,1,0,0,3,11,12,3
2437,1.026,0,9.61,6.05,0,1,0,0,0,3,11,13,3
2438,0.8140000000000001,0,11.02,5.1,0,1,0,0,0,3,11,14,3
2439,0.8999999999999999,0,11.39,5.28,0,1,0,0,0,3,11,15,3
2440,3.234,0,11.51,4.68,0,1,0,0,0,3,11,16,3
2441,0.64,0,10.57,3.88,0,1,0,0,0,3,11,17,3
2442,1.574,0,9.34,4.23,0,1,0,0,0,3,11,18,3
2443,1.3900000000000001,0,9.15,3.09,0,0,0,0,0,3,11,19,3
2444,1.315,0,8.32,3.5,0,0,1,0,0,3,11,20,3
2445,1.439,0,8.14,3.71,0,0,0,0,0,3,11,21,3
2446,1.4449999999999998,0,7.54,3.19,0,3,2,0,0,3,11,22,3
2447,1.448,0,7.51,3.78,0,0,0,0,0,3,11,23,3
2448,3.231,0,7.48,3.48,0,0,0,0,0,3,12,0,4
2449,3.245,0,7.38,3.05,0,0,0,0,0,3,12,1,4
2450,0.516,0,6.97,2.74,0,0,0,0,0,3,12,2,4
2451,0.6890000000000001,0,6.29,2.16,0,0,0,0,0,3,12,3,4
2452,0.665,0,5.37,1.91,0,3,2,0,0,3,12,4,4
2453,0.735,0,4.92,1.88,0,3,2,0,0,3,12,5,4
2454,0.742,0,5.19,2.3,0,1,0,0,0,3,12,6,4
2455,0.847,0,7.13,3.76,0,1,0,0,0,3,12,7,4
2456,0.7709999999999999,0,7.41,4.54,0,1,0,0,0,3,12,8,4
2457,0.571,0,9.78,4.95,0,1,0,0,0,3,12,9,4
2458,0.642,0,10.84,5.02,0,1,0,0,0,3,12,10,4
2459,1.228,0,11.29,5.88,0,1,1,0,0,3,12,11,4
2460,1.4449999999999998,0,11.21,6.01,0,1,1,0,0,3,12,12,4
2461,2.9199999,0,10.61,5.93,0,1,1,0,0,3,12,13,4
2462,0.746,0,10.41,6.45,0,1,1,0,0,3,12,14,4
2463,0.7609999999999999,0,10.27,6.21,0,1,1,0,0,3,12,15,4
2464,0.884,0,10.41,5.81,0,1,1,0,0,3,12,16,4
2465,1.113,0,10.87,6.14,0,1,1,0,0,3,12,17,4
2466,1.696,0,10.92,6.56,0,1,1,0,0,3,12,18,4
2467,1.3290000000000002,0,11.29,6.31,0,0,1,0,0,3,12,19,4
2468,2.026,0,11.01,6.39,0,0,1,0,0,3,12,20,4
2469,2.201,0,11.4,6.85,0,0,1,0,0,3,12,21,4
2470,1.458,0,11.42,6.55,0,0,1,0,0,3,12,22,4
2471,1.009,0,11.49,6.31,0,0,1,0,0,3,12,23,4
2472,3.661,0,11.58,6.33,0,0,1,0,0,3,13,0,5
2473,3.59,0,12.01,6.95,0,6,5,0,0,3,13,1,5
2474,0.792,0,12.35,7.02,0,6,5,0,0,3,13,2,5
2475,0.802,0,12.38,6.27,0,0,0,0,0,3,13,3,5
2476,0.749,0,11.54,5.56,0,3,2,0,0,3,13,4,5
2477,0.834,0,11.91,5.86,0,3,2,0,0,3,13,5,5
2478,0.685,0,12.32,6.02,0,1,0,0,0,3,13,6,5
2479,0.9480000000000001,0,12.72,6.09,0,1,0,0,0,3,13,7,5
2480,0.816,0,13.79,6.33,0,2,2,0,0,3,13,8,5
2481,0.255,0,15.68,7.13,0,1,0,0,0,3,13,9,5
2482,0.277,0,16.98,7.93,0,1,0,0,0,3,13,10,5
2483,0.293,0,18.47,8.96,0,6,5,0,0,3,13,11,5
2484,0.359,0,19.43,8.79,0,6,7,0,0,3,13,12,5
2485,0.241,0,19.88,8.67,0,6,7,0,0,3,13,13,5
2486,0.306,0,19.56,8.03,0,1,0,0,0,3,13,14,5
2487,0.247,0,18.46,7.48,0,1,0,0,0,3,13,15,5
2488,0.318,0,17.57,7.63,0,1,0,0,0,3,13,16,5
2489,0.323,0,17.38,6.87,0,1,0,0,0,3,13,17,5
2490,0.362,0,16.4,5.9,0,1,0,0,0,3,13,18,5
2491,0.359,0,15.29,5.74,0,0,0,0,0,3,13,19,5
2492,0.421,0,14.23,5.39,0,0,0,0,0,3,13,20,5
2493,0.355,0,14.03,4.62,0,0,0,0,0,3,13,21,5
2494,1.351,0,13.15,4.84,0,0,0,0,0,3,13,22,5
2495,1.159,0,12.83,4.74,0,0,0,0,0,3,13,23,5
2496,3.8120000999999997,0,12.34,4.8,0,3,2,0,0,3,14,0,6
2497,3.307,0,11.86,5.05,0,0,0,0,0,3,14,1,6
2498,0.8520000000000001,0,11.0,4.94,0,0,0,0,0,3,14,2,6
2499,0.886,0,11.28,4.49,0,0,0,0,0,3,14,3,6
2500,0.844,0,11.29,5.16,0,0,0,0,0,3,14,4,6
2501,0.804,0,10.88,5.15,0,0,0,0,0,3,14,5,6
2502,0.753,0,10.92,5.35,0,1,0,0,0,3,14,6,6
2503,0.843,0,11.56,5.55,0,1,0,0,0,3,14,7,6
2504,0.522,0,12.9,6.37,0,1,0,0,0,3,14,8,6
2505,0.502,0,13.92,6.5,0,1,0,0,0,3,14,9,6
2506,0.486,0,14.36,6.6,0,1,0,0,0,3,14,10,6
2507,0.521,0,15.07,6.92,0,1,0,0,0,3,14,11,6
2508,0.5489999999999999,0,15.43,6.54,0,1,0,0,0,3,14,12,6
2509,0.503,0,14.81,6.62,0,1,0,0,0,3,14,13,6
2510,1.5349999,0,14.52,7.01,0,1,0,0,0,3,14,14,6
2511,1.14,0,14.49,6.84,0,1,0,0,0,3,14,15,6
2512,0.598,0,14.71,6.78,0,1,1,0,0,3,14,16,6
2513,0.61,0,14.03,6.41,0,1,0,0,0,3,14,17,6
2514,0.714,0,13.58,5.79,0,1,0,0,0,3,14,18,6
2515,0.751,0,12.77,4.67,0,0,0,0,0,3,14,19,6
2516,1.242,0,12.01,3.31,0,3,2,0,0,3,14,20,6
2517,1.036,0,11.02,3.04,0,3,2,0,0,3,14,21,6
2518,0.494,0,10.08,3.09,0,3,2,0,0,3,14,22,6
2519,0.265,0,10.11,3.38,0,3,2,0,0,3,14,23,6
2520,3.35,0,9.97,3.54,0,3,2,0,0,3,15,0,0
2521,3.322,0,9.63,4.13,0,0,0,0,0,3,15,1,0
2522,1.087,0,9.76,5.07,0,3,2,0,0,3,15,2,0
2523,0.41000000000000003,0,10.28,5.1,0,3,2,0,0,3,15,3,0
2524,0.46799999999999997,0,10.71,6.06,0,0,1,0,0,3,15,4,0
2525,0.48,0,10.55,6.62,0,0,1,0,0,3,15,5,0
2526,0.759,0,10.29,6.57,0,1,1,0,0,3,15,6,0
2527,0.723,0,10.51,6.63,0,1,1,0,0,3,15,7,0
2528,0.28400000000000003,0,11.58,6.88,0,1,0,0,0,3,15,8,0
2529,0.28200000000000003,0,12.92,7.31,0,1,0,0,0,3,15,9,0
2530,0.294,0,14.28,7.73,0,1,0,0,0,3,15,10,0
2531,0.29000000000000004,0,14.48,7.14,0,1,0,0,0,3,15,11,0
2532,0.28300000000000003,0,14.54,8.15,0,1,0,0,0,3,15,12,0
2533,0.28,0,15.18,7.64,0,1,0,0,0,3,15,13,0
2534,0.309,0,16.13,7.59,0,1,0,0,0,3,15,14,0
2535,0.30500000000000005,0,16.55,7.33,0,1,0,0,0,3,15,15,0
2536,0.262,0,16.17,7.21,0,1,0,0,0,3,15,16,0
2537,1.036,0,15.18,6.71,0,1,0,0,0,3,15,17,0
2538,2.3350001000000002,0,14.02,6.2,0,1,0,0,0,3,15,18,0
2539,1.167,0,12.78,4.91,0,0,0,0,0,3,15,19,0
2540,1.131,0,11.72,4.14,0,0,0,0,0,3,15,20,0
2541,1.0750000000000002,0,11.11,3.67,0,3,2,0,0,3,15,21,0
2542,0.745,0,10.69,3.43,0,3,2,0,0,3,15,22,0
2543,0.435,0,10.46,2.84,0,0,0,0,0,3,15,23,0
2544,3.5900001,0,9.68,2.41,0,3,2,0,0,3,16,0,1
2545,3.153,0,9.66,2.74,0,0,0,0,0,3,16,1,1
2546,0.6970000000000001,0,10.07,2.82,0,0,1,0,0,3,16,2,1
2547,0.602,0,10.1,2.91,0,0,1,0,0,3,16,3,1
2548,0.6779999999999999,0,10.18,3.03,0,0,0,0,0,3,16,4,1
2549,0.687,0,10.33,3.12,0,0,1,0,0,3,16,5,1
2550,0.679,0,10.94,3.93,0,1,1,0,0,3,16,6,1
2551,0.6779999999999999,0,11.49,4.78,0,1,1,0,0,3,16,7,1
2552,0.586,0,11.92,5.44,0,1,1,0,0,3,16,8,1
2553,0.86,0,12.08,5.86,0,1,1,0,0,3,16,9,1
2554,0.077,0,12.67,6.61,0,1,1,0,0,3,16,10,1
2555,0.068,0,13.62,7.1,0,1,0,0,0,3,16,11,1
2556,0.063,0,15.08,6.99,0,1,0,0,0,3,16,12,1
2557,0.063,0,16.37,7.21,0,1,0,0,0,3,16,13,1
2558,0.091,0,16.74,7.86,0,1,0,0,0,3,16,14,1
2559,0.10300000000000001,0,16.63,7.93,0,6,7,0,0,3,16,15,1
2560,0.097,0,17.93,7.64,0,1,0,0,0,3,16,16,1
2561,0.116,0,17.95,6.92,0,1,0,0,0,3,16,17,1
2562,0.385,0,17.41,6.48,0,1,0,0,0,3,16,18,1
2563,0.998,0,16.73,7.4,0,6,7,0,0,3,16,19,1
2564,3.082,0,15.14,8.42,0,6,7,0,0,3,16,20,1
2565,1.073,0,13.7,8.52,0,6,7,0,0,3,16,21,1
2566,0.9279999999999999,0,12.88,9.01,0,6,7,0,0,3,16,22,1
2567,0.451,0,11.79,8.18,0,6,7,0,0,3,16,23,1
2568,3.117,0,10.78,8.12,0,6,6,0,0,3,17,0,2
2569,3.151,0,10.18,7.75,0,6,6,0,0,3,17,1,2
2570,0.883,0,9.71,8.07,0,6,6,0,0,3,17,2,2
2571,0.219,0,9.27,8.35,0,6,6,0,0,3,17,3,2
2572,0.251,0,9.2,8.8,0,6,7,0,0,3,17,4,2
2573,0.783,0,9.13,8.58,0,6,7,0,0,3,17,5,2
2574,3.386,0,9.32,9.08,0,6,7,0,0,3,17,6,2
2575,0.635,0,10.17,9.05,0,6,7,0,0,3,17,7,2
2576,0.16299999999999998,0,10.83,9.72,0,6,5,0,0,3,17,8,2
2577,0.172,0,11.58,10.04,0,6,5,0,0,3,17,9,2
2578,0.193,0,12.48,9.35,0,6,5,0,0,3,17,10,2
2579,0.18,0,13.08,9.6,0,6,7,0,0,3,17,11,2
2580,0.183,0,13.56,9.04,0,6,7,0,0,3,17,12,2
2581,0.224,0,14.11,9.3,0,6,7,0,0,3,17,13,2
2582,0.22,0,9.92,8.66,0,6,7,0,0,3,17,14,2
2583,0.199,0,10.05,6.96,0,1,0,0,0,3,17,15,2
2584,0.173,0,12.1,7.25,0,1,0,0,0,3,17,16,2
2585,0.182,0,12.23,7.45,0,6,7,0,0,3,17,17,2
2586,1.142,0,11.99,6.99,0,6,7,0,0,3,17,18,2
2587,2.1319999000000003,0,10.58,6.73,0,0,0,0,0,3,17,19,2
2588,1.077,0,9.9,6.36,0,3,2,0,0,3,17,20,2
2589,0.375,0,9.07,6.7,0,3,2,0,0,3,17,21,2
2590,0.362,0,8.48,6.13,0,3,2,0,0,3,17,22,2
2591,0.468,0,8.02,5.89,0,0,0,0,0,3,17,23,2
2592,3.535,0,7.52,5.91,0,3,2,0,0,3,18,0,3
2593,1.235,0,7.47,5.27,0,3,2,0,0,3,18,1,3
2594,0.6,0,7.08,5.13,0,0,1,0,0,3,18,2,3
2595,0.748,0,7.59,5.05,0,0,1,0,0,3,18,3,3
2596,0.5389999999999999,0,8.0,4.69,0,0,1,0,0,3,18,4,3
2597,1.244,0,7.68,4.48,0,0,1,0,0,3,18,5,3
2598,3.2560000000000002,0,8.13,4.78,0,1,1,0,0,3,18,6,3
2599,0.79,0,8.64,4.72,0,1,1,0,0,3,18,7,3
2600,0.747,0,8.78,5.33,0,1,1,0,0,3,18,8,3
2601,0.733,0,9.74,5.12,0,1,1,0,0,3,18,9,3
2602,0.732,0,10.73,5.36,0,1,1,0,0,3,18,10,3
2603,0.6759999999999999,0,11.11,5.26,0,1,1,0,0,3,18,11,3
2604,0.63,0,11.31,4.81,0,1,1,0,0,3,18,12,3
2605,0.6990000000000001,0,11.81,4.49,0,1,0,0,0,3,18,13,3
2606,0.627,0,11.88,3.98,0,1,0,0,0,3,18,14,3
2607,0.675,0,11.86,4.06,0,1,0,0,0,3,18,15,3
2608,0.6859999999999999,0,11.82,3.54,0,1,0,0,0,3,18,16,3
2609,0.547,0,11.95,3.64,0,1,0,0,0,3,18,17,3
2610,0.43499999999999994,0,10.77,3.95,0,1,0,0,0,3,18,18,3
2611,1.222,0,9.63,3.04,0,0,0,0,0,3,18,19,3
2612,2.056,0,7.93,2.6,0,0,0,0,0,3,18,20,3
2613,1.199,0,6.78,1.97,0,3,2,0,0,3,18,21,3
2614,0.8240000000000001,0,6.17,1.78,0,3,2,0,0,3,18,22,3
2615,0.9390000000000001,0,5.43,1.34,0,3,2,0,0,3,18,23,3
2616,3.8539998,0,4.84,0.81,0,3,2,0,0,3,19,0,4
2617,0.8180000000000001,0,4.33,0.72,0,3,2,0,0,3,19,1,4
2618,0.558,0,3.67,0.61,0,3,2,0,0,3,19,2,4
2619,0.802,0,3.85,0.54,0,3,2,0,0,3,19,3,4
2620,0.8460000000000001,0,3.19,0.39,0,3,2,0,0,3,19,4,4
2621,0.829,0,2.88,0.62,0,3,2,0,0,3,19,5,4
2622,0.872,0,3.61,0.48,0,2,2,0,0,3,19,6,4
2623,0.9179999999999999,0,5.19,1.24,0,1,0,0,0,3,19,7,4
2624,1.0010000000000001,0,7.01,2.33,0,2,2,0,0,3,19,8,4
2625,0.7070000000000001,0,8.88,3.17,0,1,0,0,0,3,19,9,4
2626,0.28800000000000003,0,9.59,3.36,0,1,0,0,0,3,19,10,4
2627,0.478,0,11.12,2.91,0,1,0,0,0,3,19,11,4
2628,0.45299999999999996,0,12.18,3.31,0,2,2,0,0,3,19,12,4
2629,0.534,0,13.14,3.59,0,2,2,0,0,3,19,13,4
2630,0.41600000000000004,0,12.86,3.87,0,1,0,0,0,3,19,14,4
2631,0.42800000000000005,0,13.08,3.89,0,1,0,0,0,3,19,15,4
2632,0.494,0,12.17,4.19,0,1,0,0,0,3,19,16,4
2633,0.41600000000000004,0,11.13,4.06,0,2,2,0,0,3,19,17,4
2634,0.489,0,9.89,3.38,0,2,2,0,0,3,19,18,4
2635,1.3359999999999999,0,8.34,3.25,0,2,2,0,0,3,19,19,4
2636,1.067,0,7.07,2.75,0,3,2,0,0,3,19,20,4
2637,1.104,0,5.99,2.57,0,3,2,0,0,3,19,21,4
2638,0.596,0,4.93,2.37,0,3,2,0,0,3,19,22,4
2639,0.46799999999999997,0,4.71,1.51,0,3,2,0,0,3,19,23,4
2640,3.615,0,3.71,0.54,0,3,2,0,0,3,20,0,5
2641,3.6340000999999997,0,3.11,0.42,0,3,2,0,0,3,20,1,5
2642,1.632,0,2.19,0.55,0,3,2,0,0,3,20,2,5
2643,0.736,0,1.97,0.44,0,3,2,0,0,3,20,3,5
2644,0.898,0,1.5,0.68,0,3,2,0,0,3,20,4,5
2645,0.898,0,1.46,0.75,0,1,0,0,0,3,20,5,5
2646,0.801,0,2.02,0.58,0,2,2,0,0,3,20,6,5
2647,0.819,0,4.68,1.16,0,2,2,0,0,3,20,7,5
2648,0.808,0,7.08,2.19,0,2,2,0,0,3,20,8,5
2649,1.092,0,8.82,1.58,0,1,0,0,0,3,20,9,5
2650,1.1139999999999999,0,10.49,2.19,0,1,0,0,0,3,20,10,5
2651,0.767,0,12.34,2.07,0,1,0,0,0,3,20,11,5
2652,0.30400000000000005,0,13.03,2.35,0,1,0,0,0,3,20,12,5
2653,0.29200000000000004,0,14.12,3.21,0,1,0,0,0,3,20,13,5
2654,0.306,0,13.96,3.56,0,1,0,0,0,3,20,14,5
2655,0.34,0,13.89,4.03,0,1,0,0,0,3,20,15,5
2656,0.295,0,12.99,4.25,0,1,0,0,0,3,20,16,5
2657,0.28,0,12.79,5.16,0,1,0,0,0,3,20,17,5
2658,0.279,0,11.77,4.91,0,1,0,0,0,3,20,18,5
2659,0.857,0,11.13,3.8,0,1,0,0,0,3,20,19,5
2660,4.3190001,0,10.12,3.67,0,0,0,0,0,3,20,20,5
2661,2.6559999999999997,0,8.92,3.42,0,0,0,0,0,3,20,21,5
2662,0.911,0,8.0,3.21,0,3,2,0,0,3,20,22,5
2663,0.913,0,7.44,2.76,0,3,2,0,0,3,20,23,5
2664,3.83,0,7.23,3.02,0,3,2,0,0,3,21,0,6
2665,3.633,0,6.91,2.56,0,0,0,0,0,3,21,1,6
2666,1.494,0,6.92,2.22,0,0,0,0,0,3,21,2,6
2667,0.914,0,6.97,2.35,0,0,1,0,0,3,21,3,6
2668,0.8380000000000001,0,7.37,2.02,0,0,1,0,0,3,21,4,6
2669,0.889,0,7.71,2.11,0,1,1,0,0,3,21,5,6
2670,1.0939999999999999,0,8.02,2.66,0,1,1,0,0,3,21,6,6
2671,1.0070000000000001,0,8.17,2.71,0,1,1,0,0,3,21,7,6
2672,0.28300000000000003,0,8.92,3.08,0,1,1,0,0,3,21,8,6
2673,0.281,0,10.03,3.56,0,1,0,0,0,3,21,9,6
2674,0.28200000000000003,0,11.63,4.05,0,1,0,0,0,3,21,10,6
2675,0.28700000000000003,0,13.08,4.48,0,1,0,0,0,3,21,11,6
2676,0.294,0,13.27,5.16,0,1,1,0,0,3,21,12,6
2677,0.29000000000000004,0,14.11,5.55,0,1,1,0,0,3,21,13,6
2678,0.28900000000000003,0,14.32,6.18,0,1,1,0,0,3,21,14,6
2679,0.283,0,13.51,6.25,0,1,1,0,0,3,21,15,6
2680,0.28300000000000003,0,12.99,5.83,0,1,1,0,0,3,21,16,6
2681,0.62,0,12.44,6.03,0,1,1,0,0,3,21,17,6
2682,1.6950001000000001,0,11.88,5.94,0,1,1,0,0,3,21,18,6
2683,1.951,0,11.37,5.46,0,1,1,0,0,3,21,19,6
2684,1.313,0,11.29,4.98,0,0,1,0,0,3,21,20,6
2685,0.68,0,10.86,5.18,0,0,1,0,0,3,21,21,6
2686,0.606,0,10.42,5.15,0,4,3,0,0,3,21,22,6
2687,0.7030000000000001,0,10.38,4.83,0,4,3,0,0,3,21,23,6
2688,3.65,0,10.36,4.51,0,4,3,0,0,3,22,0,0
2689,3.474,0,10.38,4.12,0,0,1,0,0,3,22,1,0
2690,0.642,0,10.39,3.65,0,4,3,0,0,3,22,2,0
2691,0.7030000000000001,0,10.72,3.89,0,0,1,0,0,3,22,3,0
2692,0.742,0,10.31,3.69,0,0,0,0,0,3,22,4,0
2693,1.385,0,10.16,3.16,0,1,0,0,0,3,22,5,0
2694,3.3099999999999996,0,10.02,3.56,0,1,0,0,0,3,22,6,0
2695,0.8220000000000001,0,11.49,3.91,0,1,0,0,0,3,22,7,0
2696,0.29800000000000004,0,12.93,3.49,0,1,0,0,0,3,22,8,0
2697,0.294,0,14.04,3.6,0,1,0,0,0,3,22,9,0
2698,0.294,0,15.2,3.59,0,1,0,0,0,3,22,10,0
2699,0.28400000000000003,0,16.02,3.98,0,1,0,0,0,3,22,11,0
2700,0.28400000000000003,0,17.09,4.34,0,1,0,0,0,3,22,12,0
2701,0.28700000000000003,0,18.06,3.87,0,1,0,0,0,3,22,13,0
2702,0.269,0,18.68,4.28,0,1,1,0,0,3,22,14,0
2703,0.237,0,19.98,4.2,0,1,1,0,0,3,22,15,0
2704,0.208,0,20.25,4.23,0,1,0,0,0,3,22,16,0
2705,0.204,0,20.17,4.12,0,1,0,0,0,3,22,17,0
2706,0.23,0,19.1,3.36,0,1,0,0,0,3,22,18,0
2707,0.279,0,17.72,2.32,0,1,0,0,0,3,22,19,0
2708,0.568,0,15.99,2.07,0,3,2,0,0,3,22,20,0
2709,0.248,0,14.99,1.98,0,3,2,0,0,3,22,21,0
2710,0.268,0,14.33,1.78,0,3,2,0,0,3,22,22,0
2711,0.381,0,13.48,1.49,0,3,2,0,0,3,22,23,0
2712,3.1319999999999997,0,12.17,1.37,0,3,2,0,0,3,23,0,1
2713,1.2210001000000001,0,11.19,1.37,0,3,2,0,0,3,23,1,1
2714,0.12,0,11.01,1.38,0,3,2,0,0,3,23,2,1
2715,0.157,0,10.11,1.86,0,3,2,0,0,3,23,3,1
2716,0.12,0,9.89,1.52,0,3,2,0,0,3,23,4,1
2717,0.131,0,9.45,2.07,0,2,2,0,0,3,23,5,1
2718,0.20299999999999999,0,10.24,3.04,0,1,0,0,0,3,23,6,1
2719,0.181,0,11.42,3.83,0,1,0,0,0,3,23,7,1
2720,0.119,0,13.42,4.57,0,1,0,0,0,3,23,8,1
2721,0.078,0,14.87,4.33,0,1,0,0,0,3,23,9,1
2722,0.071,0,15.57,4.96,0,1,0,0,0,3,23,10,1
2723,0.065,0,16.99,5.22,0,1,0,0,0,3,23,11,1
2724,0.066,0,17.65,4.87,0,1,0,0,0,3,23,12,1
2725,0.065,0,17.37,4.58,0,1,0,0,0,3,23,13,1
2726,0.08299999999999999,0,19.35,4.62,0,1,0,0,0,3,23,14,1
2727,0.077,0,18.89,4.58,0,1,0,0,0,3,23,15,1
2728,0.066,0,18.38,4.03,0,1,0,0,0,3,23,16,1
2729,0.066,0,18.42,3.62,0,1,0,0,0,3,23,17,1
2730,0.065,0,17.76,3.26,0,1,0,0,0,3,23,18,1
2731,0.581,0,16.4,2.69,0,1,0,0,0,3,23,19,1
2732,0.762,0,15.41,1.74,0,0,0,0,0,3,23,20,1
2733,0.33799999999999997,0,14.89,1.91,0,3,2,0,0,3,23,21,1
2734,0.45999999999999996,0,13.93,1.59,0,3,2,0,0,3,23,22,1
2735,0.158,0,13.47,1.35,0,3,2,0,0,3,23,23,1
2736,3.1239999000000003,0,13.37,2.21,0,3,2,0,0,3,24,0,2
2737,3.0789999999999997,0,12.76,1.54,0,3,2,0,0,3,24,1,2
2738,0.937,0,11.9,0.72,0,3,2,0,0,3,24,2,2
2739,0.14,0,11.44,0.4,0,3,2,0,0,3,24,3,2
2740,0.148,0,11.38,0.89,0,3,2,0,0,3,24,4,2
2741,0.159,0,11.4,2.22,0,2,2,0,0,3,24,5,2
2742,0.19,0,11.75,2.51,0,1,0,0,0,3,24,6,2
2743,0.134,0,12.32,3.15,0,1,0,0,0,3,24,7,2
2744,0.20400000000000001,0,13.42,3.47,0,1,0,0,0,3,24,8,2
2745,0.29000000000000004,0,15.24,4.31,0,1,0,0,0,3,24,9,2
2746,0.792,0,16.83,4.99,0,1,0,0,0,3,24,10,2
2747,0.371,0,19.46,5.26,0,1,0,0,0,3,24,11,2
2748,0.762,0,20.67,5.68,0,1,0,0,0,3,24,12,2
2749,0.309,0,21.21,6.77,0,6,7,0,0,3,24,13,2
2750,0.295,0,21.77,6.56,0,1,0,0,0,3,24,14,2
2751,0.22,0,21.79,6.3,0,1,0,0,0,3,24,15,2
2752,0.14400000000000002,0,22.08,6.2,0,1,0,0,0,3,24,16,2
2753,0.339,0,20.61,5.12,0,1,0,0,0,3,24,17,2
2754,3.069,0,19.44,4.34,0,1,0,0,0,3,24,18,2
2755,0.277,0,16.19,4.33,0,1,0,0,0,3,24,19,2
2756,0.324,0,14.58,3.37,0,3,2,0,0,3,24,20,2
2757,0.39,0,14.01,3.01,0,0,0,0,0,3,24,21,2
2758,0.345,0,13.81,2.53,0,0,0,0,0,3,24,22,2
2759,0.28800000000000003,0,13.28,2.59,0,0,1,0,0,3,24,23,2
2760,3.37,0,13.13,3.3,0,0,1,0,0,3,25,0,3
2761,1.91,0,12.04,3.63,0,0,1,0,0,3,25,1,3
2762,0.32099999999999995,0,10.11,4.64,0,0,1,0,0,3,25,2,3
2763,0.472,0,8.54,4.56,0,0,1,0,0,3,25,3,3
2764,0.428,0,7.97,3.72,0,0,1,0,0,3,25,4,3
2765,0.44300000000000006,0,7.48,3.29,0,1,1,0,0,3,25,5,3
2766,0.65,0,7.37,3.03,0,1,1,0,0,3,25,6,3
2767,0.633,0,7.05,2.88,0,1,1,0,0,3,25,7,3
2768,0.606,0,7.49,2.75,0,1,1,0,0,3,25,8,3
2769,0.589,0,8.52,3.29,0,1,0,0,0,3,25,9,3
2770,0.579,0,9.58,3.81,0,1,0,0,0,3,25,10,3
2771,0.486,0,11.35,3.72,0,1,0,0,0,3,25,11,3
2772,0.633,0,10.45,4.51,0,1,0,0,0,3,25,12,3
2773,0.516,0,11.66,4.67,0,1,0,0,0,3,25,13,3
2774,0.448,0,11.51,5.07,0,1,0,0,0,3,25,14,3
2775,0.448,0,12.06,4.72,0,1,0,0,0,3,25,15,3
2776,0.41100000000000003,0,11.9,5.03,0,1,0,0,0,3,25,16,3
2777,1.1540000000000001,0,11.76,4.28,0,1,0,0,0,3,25,17,3
2778,2.949,0,10.94,3.66,0,1,0,0,0,3,25,18,3
2779,1.896,0,10.01,1.73,0,1,0,0,0,3,25,19,3
2780,1.669,0,8.98,1.63,0,0,0,0,0,3,25,20,3
2781,1.1989999999999998,0,8.38,1.75,0,3,2,0,0,3,25,21,3
2782,1.101,0,7.73,2.18,0,3,2,0,0,3,25,22,3
2783,0.39,0,6.89,2.63,0,3,2,0,0,3,25,23,3
2784,3.549,0,6.43,2.72,0,3,2,0,0,3,26,0,4
2785,2.057,0,5.74,2.64,0,3,2,0,0,3,26,1,4
2786,0.563,0,5.27,2.3,0,3,2,0,0,3,26,2,4
2787,0.633,0,4.02,2.42,0,0,0,0,0,3,26,3,4
